field	standardized_value	semantic_class	compatible_with_field_contract	row_count	reason	expected_semantic_classes
Host_SD	Leersia hexandra	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Leptinotarsa decemlineata	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Leptopsylla segnis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Leucas aspera	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Leucobryum glaucum	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Lipoptena fortisetosa	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Lontra canadensis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Loripes clausus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Luciobarbus capito	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Lumbriculus variegatus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Lupinus luteus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Lutjanus guttatus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Lycium barbarum	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Macaca assamensis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Macaca fuscata	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Macaca silenus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Macrotermes barneyi	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Magallana angulata	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Magellanic penguin	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Maja brachydactyla	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Malayan pangolin	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Malus sieversii	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Malus sylvestris	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Marmosa murina	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Marmota sibirica	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Massospora cicadina	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Medicago rotata	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Medicago sp.	unresolved	false	4	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Megalobrama amblycephala	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Megaspora	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Meretrix lyrata	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Meriones tamariscinus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Metapolybia sp.	unresolved	false	4	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Mimosa pigra	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Miscanthus sinensis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Miscanthus x giganteus	unresolved	false	4	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Momordica charantia	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Monetaria moneta	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Mugilidae	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Mus spicilegus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Myocastor coypus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Naso elegans	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Neltuma juliflora	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Neltuma laevigata	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Nemesia	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Neogale frenata	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Nipponacmea schrenckii	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Numenius arquata	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Ocimum basilicum	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Ocimum tenuiflorum	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Olavius algarvensis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Olavius algarvensis; Olavius ilvae	unresolved	false	4	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Opuntia ficus-indica	unresolved	false	4	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Opuntia sp.	unresolved	false	4	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Oryx gazella	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Osedax fenrisi	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Ovis ammon	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Palythoa caribaeorum	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Paracheirodon innesi	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Paratapes undulatus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Paris polyphylla	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Parmotrema sp.	unresolved	false	4	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Parthenium hysterophorus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pavo	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pelecanus occidentalis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Peltigera elisabethae	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pentastiridius leporinus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Percidae	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Periphyllus lyropictus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Phoenicopterus roseus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Phoenix canariensis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Photinia glabra	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Phyla canescens	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Picea abies needle	unresolved	false	4	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Pinna nobilis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pinus pinaster	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pinus radiata	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pinus taeda	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Platycercus elegans	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Plethodon cinereus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pleurotus eryngii	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pleurotus ostreatus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Poecilosclerida	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Polyplax serrata	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Polyrhachis lamellidens	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Polyscias guilfoylei	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Porites compressa	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Prunus armeniaca	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Prunus cerasifera	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Prunus mume	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Psammoneis japonica	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pseudobagrus truncatus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pseudostellaria heterophylla	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pterophyllum scalare	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pygocentrus nattereri	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Ramalina siliquosa	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Rhizophagus irregularis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Rhizoprionodon terraenovae	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Rhizopus arrhizus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Rhynchopelta concentrica	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Ridgeia piscesae	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Saccharina latissima	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Salmo trutta fario	unresolved	false	4	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Salvator merianae	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Sardina pilchardus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Schizopygopsis malacanthus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Schizothorax sinensis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Scomber scombrus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Scrippsiella trochoidea	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Sebastes schlegelii	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Senna tora	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Sepiola affinis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Setaria italica	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Sinogastromyzon sichangensis	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Spermophilus citellus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Suberites aurantiacus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Suisha formosana	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Suncus murinus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Syringa	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Syringa vulgaris	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Tachyglossus aculeatus	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Tadorna tadorna	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Tephrosia purpurea	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Testudo hermanni	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Testudo hermanni hermanni	unresolved	false	4	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Testudo horsfieldii	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Thalasseus bergii	host_taxon	true	4	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
